"_time","All_Traffic.dvc","All_Traffic.src","All_Traffic.dest","All_Traffic.dest_port","values(All_Traffic.action)","values(All_Traffic.protocol)","values(All_Traffic.src_zone)","values(All_Traffic.dest_zone)"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35200,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35201,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35202,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35205,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35206,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35207,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35208,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35209,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35210,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35211,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35212,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35213,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35214,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35215,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35221,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35224,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35225,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35226,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35229,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35230,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35231,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35233,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35234,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35237,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35239,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35240,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35241,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35243,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35245,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35246,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35247,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35248,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35249,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35250,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35252,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35253,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35255,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35256,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35257,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35258,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35260,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35261,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35262,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35263,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35264,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35265,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35266,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35268,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35269,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35270,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35271,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35272,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35274,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35275,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35276,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35278,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35279,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35281,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35282,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35284,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35285,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35286,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35287,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35289,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35290,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35291,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35292,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35294,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35295,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35296,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35297,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",35298,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36209,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36212,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36217,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36218,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36231,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36235,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36236,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36237,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36239,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36241,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36243,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36249,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36257,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36265,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36266,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36267,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36271,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36277,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36278,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36286,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.37",36298,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31000,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31600,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31601,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31603,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31605,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31607,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31610,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31612,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31613,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31614,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31615,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31616,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31617,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31618,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31619,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31620,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31622,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31623,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31624,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31625,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31626,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31627,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31629,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31630,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31631,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31633,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31634,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31635,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31636,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31639,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31640,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31641,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31643,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31644,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31646,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31648,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31649,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31650,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31651,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31652,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31654,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31655,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31656,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31658,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31659,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31660,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31661,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31662,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31663,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31665,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31666,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31667,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31668,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31669,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31670,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31671,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31673,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31674,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31675,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31676,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31677,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31679,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31680,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31681,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31682,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31683,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31684,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31685,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31687,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31688,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31689,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31690,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31692,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31693,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31695,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31696,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31697,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",31698,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.38",38000,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",30902,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",30903,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",30904,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",30907,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",30909,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",30911,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",30915,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",30919,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",30929,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",30935,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-09T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",30936,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
